,minggu,kabupaten,PPKM,sembuh,meninggal,total_kasus
979,30,30,2,106,1,107
980,30,31,2,129,7,136
981,30,32,2,262,8,270
982,30,33,2,40,4,44
983,30,34,2,57,2,59
984,30,36,2,176,5,181
985,31,1,2,74,7,81
986,31,2,2,204,2,206
987,31,3,2,84,6,90
988,31,4,2,74,10,84
989,31,5,2,203,5,208
990,31,6,2,68,3,71
991,31,7,2,19,0,19
992,31,8,2,41,3,44
993,31,9,2,158,35,193
994,31,10,2,138,6,144
995,31,11,2,153,8,161
996,31,12,2,100,12,112
997,31,13,2,80,8,88
998,31,14,2,43,1,44
999,31,15,2,78,11,89
1000,31,16,2,42,3,45
1001,31,17,2,165,3,168
1002,31,18,2,106,6,112
1003,31,19,2,115,2,117
1004,31,20,2,90,1,91
1005,31,21,2,137,2,139
1006,31,22,2,38,0,38
1007,31,23,2,12,2,14
1008,31,24,2,96,7,103
1009,31,25,2,213,5,218
1010,31,26,2,27,0,27
1011,31,27,2,38,5,43
1012,31,28,2,112,12,124
1013,31,29,2,89,1,90
1014,31,30,2,46,6,52
1015,31,31,2,191,7,198
1016,31,32,2,259,23,282
1017,31,33,2,37,3,40
1018,31,34,2,81,4,85
1019,31,36,2,100,17,117
1020,32,1,2,74,3,77
1021,32,2,2,148,7,155
1022,32,3,2,70,3,73
1023,32,4,2,69,9,78
1024,32,5,2,133,3,136
1025,32,6,2,89,2,91
1026,32,7,2,23,0,23
1027,32,8,2,39,3,42
1028,32,9,2,153,31,184
1029,32,10,2,92,11,103
1030,32,11,2,106,7,113
1031,32,12,2,49,10,59
1032,32,13,2,92,7,99
1033,32,14,2,43,2,45
1034,32,15,2,30,3,33
1035,32,16,2,16,6,22
1036,32,17,2,122,6,128
1037,32,18,2,77,9,86
1038,32,19,2,88,8,96
1039,32,20,2,25,4,29
1040,32,21,2,64,5,69
1041,32,22,2,11,5,16
1042,32,23,2,25,9,34
1043,32,24,2,59,2,61
1044,32,25,2,94,4,98
1045,32,26,2,20,1,21
1046,32,27,2,49,5,54
1047,32,28,2,76,11,87
1048,32,29,2,48,0,48
1049,32,30,2,34,8,42
1050,32,31,2,134,7,141
1051,32,32,2,167,13,180
1052,32,33,2,53,9,62
1053,32,34,2,76,0,76
1054,32,36,2,51,7,58
1055,32,38,2,1,0,1
1056,32,44,2,1,0,1
1057,33,1,2,45,3,48
1058,33,2,2,62,6,68
1059,33,3,2,45,3,48
1060,33,4,2,68,10,78
1061,33,5,2,129,6,135
1062,33,6,2,90,7,97
1063,33,7,2,17,2,19
1064,33,8,2,33,5,38
1065,33,9,2,1495,35,1530
1066,33,10,2,99,20,119
1067,33,11,2,173,5,178
1068,33,12,2,64,12,76
1069,33,13,2,96,6,102
1070,33,14,2,48,2,50
1071,33,15,2,50,0,50
1072,33,16,2,38,10,48
1073,33,17,2,118,9,127
1074,33,18,2,71,7,78
1075,33,19,2,38,3,41
1076,33,20,2,39,5,44
1077,33,21,2,46,6,52
1078,33,22,2,73,9,82
1079,33,23,2,20,7,27
1080,33,24,2,78,5,83
1081,33,25,2,149,10,159
1082,33,26,2,18,1,19
1083,33,27,2,48,9,57
1084,33,28,2,134,10,144
1085,33,29,2,91,3,94
1086,33,30,2,70,10,80
1087,33,31,2,146,21,167
1088,33,32,2,195,11,206
1089,33,33,2,61,11,72
1090,33,34,2,75,2,77
1091,33,36,2,56,4,60
1092,33,38,2,1,0,1
1093,34,1,2,93,11,104
1094,34,2,2,52,1,53
1095,34,3,2,55,9,64
1096,34,4,2,86,13,99
1097,34,5,2,254,17,271
1098,34,6,2,104,6,110
1099,34,7,2,42,8,50
1100,34,8,2,39,8,47
1101,34,9,2,315,49,364
1102,34,10,2,123,16,139
1103,34,11,2,179,10,189
1104,34,12,2,93,18,111
1105,34,13,2,337,21,358
1106,34,14,2,43,4,47
1107,34,15,2,15,0,15
1108,34,16,2,61,13,74
1109,34,17,2,115,8,123
1110,34,18,2,134,9,143
1111,34,19,2,161,6,167
1112,34,20,2,76,4,80
1113,34,21,2,96,3,99
1114,34,22,2,129,5,134
1115,34,23,2,37,1,38
1116,34,24,2,138,11,149
1117,34,25,2,167,12,179
1118,34,26,2,26,1,27
1119,34,27,2,48,5,53
1120,34,28,2,124,16,140
1121,34,29,2,81,5,86
1122,34,30,2,129,7,136
1123,34,31,2,254,34,288
1124,34,32,2,232,13,245
1125,34,33,2,56,12,68
1126,34,34,2,74,5,79
1127,34,36,2,70,14,84
1128,34,38,2,1,0,1
1129,35,1,2,115,10,125
1130,35,2,2,88,7,95
1131,35,3,2,149,11,160
1132,35,4,2,86,8,94
1133,35,5,2,366,14,380
1134,35,6,2,91,15,106
1135,35,7,2,60,10,70
1136,35,8,2,76,14,90
1137,35,9,2,389,61,450
1138,35,10,2,135,17,152
1139,35,11,2,409,15,424
1140,35,12,2,80,22,102
1141,35,13,2,139,10,149
1142,35,14,2,75,8,83
1143,35,15,2,58,0,58
1144,35,16,2,68,12,80
1145,35,17,2,323,32,355
1146,35,18,2,137,9,146
1147,35,19,2,231,9,240
1148,35,20,2,114,1,115
1149,35,21,2,163,5,168
1150,35,22,2,25,4,29
1151,35,23,2,30,2,32
1152,35,24,2,179,14,193
1153,35,25,2,425,6,431
1154,35,26,2,37,0,37
1155,35,27,2,72,5,77
1156,35,28,2,161,15,176
1157,35,29,2,171,5,176
1158,35,30,2,122,15,137
1159,35,31,2,267,11,278
1160,35,32,2,85,30,115
1161,35,33,2,96,13,109
1162,35,34,2,175,11,186
1163,35,36,2,71,14,85
1164,36,1,2,518,27,545
1165,36,2,2,180,6,186
1166,36,3,2,107,18,125
1167,36,4,2,78,7,85
1168,36,5,2,305,8,313
1169,36,6,2,125,7,132
1170,36,7,2,134,8,142
1171,36,8,2,117,11,128
1172,36,9,2,1021,60,1081
1173,36,10,2,142,28,170
1174,36,11,2,536,19,555
1175,36,12,2,99,33,132
1176,36,13,2,201,23,224
1177,36,14,2,148,15,163
1178,36,15,2,133,4,137
1179,36,16,2,53,18,71
1180,36,17,2,179,23,202
1181,36,18,2,177,14,191
1182,36,19,2,331,15,346
1183,36,20,2,84,2,86
1184,36,21,2,206,12,218
1185,36,22,2,330,4,334
1186,36,23,2,37,10,47
1187,36,24,2,157,16,173
1188,36,25,2,357,2,359
1189,36,26,2,134,2,136
1190,36,27,2,240,4,244
1191,36,28,2,168,15,183
1192,36,29,2,96,4,100
1193,36,30,2,149,17,166
1194,36,31,2,282,12,294
1195,36,32,2,69,13,82
1196,36,33,2,119,7,126
1197,36,34,2,213,9,222
1198,36,36,2,181,10,191
1199,36,42,2,1,0,1
1200,37,1,2,705,29,734
1201,37,2,2,265,9,274
1202,37,3,2,197,7,204
1203,37,4,2,152,17,169
1204,37,5,2,352,14,366
1205,37,6,2,114,11,125
1206,37,7,2,140,7,147
1207,37,8,2,275,12,287
1208,37,9,2,758,65,823
1209,37,10,2,192,45,237
1210,37,11,2,494,21,515
1211,37,12,2,102,35,137
1212,37,13,2,155,12,167
1213,37,14,2,195,10,205
1214,37,15,2,146,7,153
1215,37,16,2,33,16,49
1216,37,17,2,129,27,156
1217,37,18,2,240,22,262
1218,37,19,2,347,10,357
1219,37,20,2,91,2,93
1220,37,21,2,249,6,255
1221,37,22,2,208,6,214
1222,37,23,2,63,9,72
1223,37,24,2,252,18,270
1224,37,25,2,314,7,321
1225,37,26,2,82,2,84
1226,37,27,2,81,5,86
1227,37,28,2,153,30,183
1228,37,29,2,178,5,183
1229,37,30,2,161,16,177
1230,37,31,2,822,18,840
1231,37,32,2,383,19,402
1232,37,33,2,151,3,154
1233,37,34,2,306,11,317
1234,37,36,2,119,15,134
1235,38,1,2,830,34,864
1236,38,2,2,337,12,349
1237,38,3,2,181,16,197
1238,38,4,2,124,17,141
1239,38,5,2,305,14,319
1240,38,6,2,113,11,124
1241,38,7,2,108,1,109
1242,38,8,2,216,7,223
1243,38,9,2,532,65,597
1244,38,10,2,222,38,260
1245,38,11,2,452,11,463
1246,38,12,2,114,30,144
1247,38,13,2,218,12,230
1248,38,14,2,295,12,307
1249,38,15,2,144,3,147
1250,38,16,2,99,22,121
1251,38,17,2,193,18,211
1252,38,18,2,147,9,156
1253,38,19,2,235,7,242
1254,38,20,2,69,3,72
1255,38,21,2,218,6,224
1256,38,22,2,121,1,122
1257,38,23,2,51,6,57
1258,38,24,2,224,11,235
1259,38,25,2,469,16,485
1260,38,26,2,52,0,52
1261,38,27,2,41,1,42
1262,38,28,2,287,30,317
1263,38,29,2,121,8,129
1264,38,30,2,253,25,278
1265,38,31,2,425,13,438
1266,38,32,2,187,11,198
1267,38,33,2,143,7,150
1268,38,34,2,231,10,241
1269,38,36,2,67,17,84
1270,39,1,2,500,30,530
1271,39,2,2,469,12,481
1272,39,3,2,197,13,210
1273,39,4,2,486,16,502
1274,39,5,2,341,17,358
1275,39,6,2,173,16,189
1276,39,7,2,97,14,111
1277,39,8,2,89,8,97
1278,39,9,2,521,80,601
1279,39,10,2,181,50,231
1280,39,11,2,475,18,493
1281,39,12,2,110,28,138
1282,39,13,2,318,23,341
1283,39,14,2,342,6,348
1284,39,15,2,186,3,189
1285,39,16,2,129,38,167
1286,39,17,2,318,18,336
1287,39,18,2,174,31,205
1288,39,19,2,123,7,130
1289,39,20,2,212,7,219
1290,39,21,2,299,10,309
1291,39,22,2,140,2,142
1292,39,23,2,50,10,60
1293,39,24,2,341,18,359
1294,39,25,2,366,15,381
1295,39,26,2,303,0,303
1296,39,27,2,67,14,81
1297,39,28,2,221,22,243
1298,39,29,2,121,5,126
1299,39,30,2,256,21,277
1300,39,31,2,236,11,247
1301,39,32,2,1035,11,1046
1302,39,33,2,128,4,132
1303,39,34,2,274,15,289
1304,39,36,2,91,12,103
1305,39,38,2,1,0,1
1306,39,39,2,1,0,1
1307,40,1,2,510,25,535
1308,40,2,2,319,3,322
1309,40,3,2,138,14,152
1310,40,4,2,217,18,235
1311,40,5,2,217,19,236
1312,40,6,2,264,19,283
1313,40,7,2,64,12,76
1314,40,8,2,114,12,126
1315,40,9,2,438,78,516
1316,40,10,2,176,38,214
1317,40,11,2,489,25,514
1318,40,12,2,115,21,136
1319,40,13,2,294,13,307
1320,40,14,2,116,10,126
1321,40,15,2,126,3,129
1322,40,16,2,88,31,119
1323,40,17,2,205,25,230
1324,40,18,2,156,18,174
1325,40,19,2,152,7,159
1326,40,20,2,68,9,77
1327,40,21,2,171,11,182
1328,40,22,2,48,4,52
1329,40,23,2,39,6,45
1330,40,24,2,283,10,293
1331,40,25,2,460,23,483
1332,40,26,2,50,1,51
1333,40,27,2,120,16,136
1334,40,28,2,211,21,232
1335,40,29,2,119,3,122
1336,40,30,2,387,23,410
1337,40,31,2,184,11,195
1338,40,32,2,107,3,110
1339,40,33,2,129,14,143
1340,40,34,2,545,17,562
1341,40,36,2,56,15,71
1342,40,45,2,1,0,1
1343,41,1,2,121,14,135
1344,41,2,2,153,3,156
1345,41,3,2,96,17,113
1346,41,4,2,119,14,133
1347,41,5,2,153,13,166
1348,41,6,2,408,10,418
1349,41,7,2,23,4,27
1350,41,8,2,69,8,77
1351,41,9,2,291,63,354
1352,41,10,2,129,34,163
1353,41,11,2,173,5,178
1354,41,12,2,51,21,72
1355,41,13,2,127,4,131
1356,41,14,2,64,3,67
1357,41,15,2,182,5,187
1358,41,16,2,86,16,102
1359,41,17,2,169,10,179
1360,41,18,2,134,12,146
1361,41,19,2,218,5,223
1362,41,20,2,104,10,114
1363,41,21,2,135,2,137
1364,41,22,2,15,4,19
1365,41,23,2,27,9,36
1366,41,24,2,135,13,148
1367,41,25,2,218,10,228
1368,41,26,2,32,2,34
1369,41,27,2,25,4,29
1370,41,28,2,114,14,128
1371,41,29,2,96,6,102
1372,41,30,2,236,13,249
1373,41,31,2,106,7,113
1374,41,32,2,39,6,45
1375,41,33,2,145,7,152
1376,41,34,2,187,11,198
1377,41,36,2,52,15,67
1378,41,38,2,1,0,1
1379,41,40,2,1,0,1
1380,41,43,2,1,0,1
1381,42,1,2,165,12,177
1382,42,2,2,101,3,104
1383,42,3,2,34,11,45
1384,42,4,2,91,4,95
1385,42,5,2,86,5,91
1386,42,6,2,76,7,83
1387,42,7,2,124,7,131
1388,42,8,2,14,0,14
1389,42,9,2,182,34,216
1390,42,10,2,57,16,73
1391,42,11,2,171,15,186
1392,42,12,2,7,3,10
1393,42,13,2,13,2,15
1394,42,14,2,76,5,81
1395,42,15,2,14,2,16
1396,42,16,2,38,1,39
1397,42,17,2,75,3,78
1398,42,18,2,87,5,92
1399,42,19,2,44,1,45
1400,42,20,2,10,2,12
1401,42,21,2,78,2,80
1402,42,22,2,3,2,5
1403,42,23,2,21,0,21
1404,42,24,2,90,5,95
1405,42,25,2,41,5,46
1406,42,26,2,14,0,14
1407,42,27,2,13,2,15
1408,42,28,2,91,10,101
1409,42,29,2,41,0,41
1410,42,30,2,24,11,35
1411,42,31,2,31,2,33
1412,42,32,2,36,0,36
1413,42,33,2,55,0,55
1414,42,34,2,91,1,92
1415,42,36,2,40,3,43
1416,42,46,2,1,0,1
1417,43,1,2,431,29,460
1418,43,2,2,620,19,639
1419,43,3,2,146,15,161
1420,43,4,2,112,16,128
1421,43,5,2,358,17,375
1422,43,6,2,288,14,302
1423,43,7,2,80,2,82
1424,43,8,2,106,8,114
1425,43,9,2,515,101,616
1426,43,10,2,283,60,343
1427,43,11,2,440,8,448
1428,43,12,2,148,36,184
1429,43,13,2,219,10,229
1430,43,14,2,204,10,214
1431,43,15,2,275,17,292
1432,43,16,2,105,20,125
1433,43,17,2,221,16,237
1434,43,18,2,172,27,199
1435,43,19,2,181,9,190
1436,43,20,2,203,9,212
1437,43,21,2,153,10,163
1438,43,22,2,37,7,44
1439,43,23,2,82,11,93
1440,43,24,2,292,18,310
1441,43,25,2,159,12,171
1442,43,26,2,77,4,81
1443,43,27,2,48,4,52
1444,43,28,2,402,32,434
1445,43,29,2,80,4,84
1446,43,30,2,310,24,334
1447,43,31,2,260,16,276
1448,43,32,2,99,6,105
1449,43,33,2,129,5,134
1450,43,34,2,286,14,300
1451,43,36,2,105,26,131
1452,43,38,2,2,0,2
1453,43,43,2,1,0,1
1454,43,47,2,1,0,1
1455,43,48,2,1,0,1
1456,43,49,2,1,0,1
1457,44,1,2,387,36,423
1458,44,2,2,521,10,531
1459,44,3,2,161,18,179
1460,44,4,2,456,17,473
1461,44,5,2,277,16,293
1462,44,6,2,189,27,216
1463,44,7,2,127,1,128
1464,44,8,2,83,8,91
1465,44,9,2,421,97,518
1466,44,10,2,376,60,436
1467,44,11,2,267,12,279
1468,44,12,2,115,24,139
1469,44,13,2,231,10,241
1470,44,14,2,63,7,70
1471,44,15,2,293,23,316
1472,44,16,2,140,28,168
1473,44,17,2,208,21,229
1474,44,18,2,188,33,221
1475,44,19,2,88,9,97
1476,44,20,2,336,22,358
1477,44,21,2,155,6,161
1478,44,22,2,42,7,49
1479,44,23,2,145,9,154
1480,44,24,2,305,14,319
1481,44,25,2,490,27,517
1482,44,26,2,33,0,33
1483,44,27,2,59,4,63
1484,44,28,2,310,17,327
1485,44,29,2,89,4,93
1486,44,30,2,333,19,352
1487,44,31,2,207,7,214
1488,44,32,2,70,8,78
1489,44,33,2,112,6,118
1490,44,34,2,331,13,344
1491,44,36,2,111,17,128
1492,44,45,2,1,0,1
1493,44,50,2,3,0,3
1494,45,1,2,443,29,472
1495,45,2,2,785,14,799
1496,45,3,2,192,14,206
1497,45,4,2,530,14,544
1498,45,5,2,344,18,362
1499,45,6,2,298,29,327
1500,45,7,2,101,5,106
1501,45,8,2,65,8,73
1502,45,9,2,413,71,484
1503,45,10,2,298,38,336
1504,45,11,2,373,15,388
1505,45,12,2,74,16,90
1506,45,13,2,229,10,239
1507,45,14,2,118,10,128
1508,45,15,2,272,4,276
1509,45,16,2,73,14,87
1510,45,17,2,232,20,252
1511,45,18,2,201,27,228
1512,45,19,2,129,5,134
1513,45,20,2,316,19,335
1514,45,21,2,145,9,154
1515,45,22,2,95,7,102
1516,45,23,2,83,11,94
1517,45,24,2,184,14,198
1518,45,25,2,357,22,379
1519,45,26,2,51,1,52
1520,45,27,2,105,6,111
1521,45,28,2,307,23,330
1522,45,29,2,79,5,84
1523,45,30,2,308,25,333
1524,45,31,2,217,12,229
1525,45,32,2,115,5,120
1526,45,33,2,102,6,108
1527,45,34,2,186,14,200
1528,45,35,2,1,0,1
1529,45,36,2,145,10,155
1530,45,40,2,0,1,1
1531,46,1,2,294,25,319
1532,46,2,2,484,15,499
1533,46,3,2,170,8,178
1534,46,4,2,313,24,337
1535,46,5,2,242,16,258
1536,46,6,2,252,26,278
1537,46,7,2,101,1,102
1538,46,8,2,48,7,55
1539,46,9,2,441,88,529
1540,46,10,2,250,38,288
1541,46,11,2,205,5,210
1542,46,12,2,77,11,88
1543,46,13,2,94,5,99
1544,46,14,2,136,7,143
1545,46,15,2,102,2,104
1546,46,16,2,68,4,72
1547,46,17,2,187,14,201
1548,46,18,2,160,17,177
1549,46,19,2,92,2,94
1550,46,20,2,191,11,202
1551,46,21,2,119,7,126
1552,46,22,2,81,8,89
1553,46,23,2,100,11,111
1554,46,24,2,171,15,186
1555,46,25,2,274,13,287
1556,46,26,2,47,1,48
1557,46,27,2,60,1,61
1558,46,28,2,196,6,202
1559,46,29,2,96,2,98
1560,46,30,2,164,20,184
1561,46,31,2,123,5,128
1562,46,32,2,86,2,88
1563,46,33,2,63,0,63
1564,46,34,2,154,20,174
1565,46,35,2,1,0,1
1566,46,36,2,141,16,157
1567,46,38,2,1,0,1
1568,46,43,2,2,0,2
1569,47,1,2,390,23,413
1570,47,2,2,303,12,315
1571,47,3,2,255,13,268
1572,47,4,2,284,7,291
1573,47,5,2,193,14,207
1574,47,6,2,303,11,314
1575,47,7,2,176,1,177
1576,47,8,2,46,3,49
1577,47,9,2,3123,88,3211
1578,47,10,2,276,26,302
1579,47,11,2,202,10,212
1580,47,12,2,78,7,85
1581,47,13,2,115,6,121
1582,47,14,2,285,8,293
1583,47,15,2,317,20,337
1584,47,16,2,94,9,103
1585,47,17,2,239,14,253
1586,47,18,2,236,15,251
1587,47,19,2,91,4,95
1588,47,20,2,174,8,182
1589,47,21,2,85,6,91
1590,47,22,2,176,8,184
1591,47,23,2,126,9,135
1592,47,24,2,209,16,225
1593,47,25,2,302,12,314
1594,47,26,2,45,1,46
1595,47,27,2,58,3,61
1596,47,28,2,165,18,183
1597,47,29,2,57,6,63
1598,47,30,2,119,14,133
1599,47,31,2,215,9,224
1600,47,32,2,193,4,197
1601,47,33,2,57,4,61
1602,47,34,2,164,16,180
1603,47,35,2,0,1,1
1604,47,36,2,79,16,95
1605,47,43,2,1,0,1
1606,48,1,2,424,28,452
1607,48,2,2,187,14,201
1608,48,3,2,95,8,103
1609,48,4,2,171,11,182
1610,48,5,2,119,10,129
1611,48,6,2,409,15,424
1612,48,7,2,33,1,34
1613,48,8,2,22,8,30
1614,48,9,2,624,75,699
1615,48,10,2,489,19,508
1616,48,11,2,199,9,208
1617,48,12,2,52,9,61
1618,48,13,2,66,2,68
1619,48,14,2,133,4,137
1620,48,15,2,156,10,166
1621,48,16,2,72,4,76
1622,48,17,2,322,5,327
1623,48,18,2,164,9,173
1624,48,19,2,56,2,58
1625,48,20,2,294,13,307
1626,48,21,2,94,1,95
1627,48,22,2,179,3,182
1628,48,23,2,58,5,63
1629,48,24,2,173,12,185
1630,48,25,2,162,10,172
1631,48,26,2,109,0,109
1632,48,27,2,34,0,34
1633,48,28,2,199,11,210
1634,48,29,2,46,4,50
1635,48,30,2,155,9,164
1636,48,31,2,160,4,164
1637,48,32,2,85,1,86
1638,48,33,2,49,5,54
1639,48,34,2,134,13,147
1640,48,35,2,1,0,1
1641,48,36,2,165,8,173
1642,48,40,2,1,0,1
1643,49,1,2,227,18,245
1644,49,2,2,157,13,170
1645,49,3,2,103,5,108
1646,49,4,2,301,9,310
1647,49,5,2,125,5,130
1648,49,6,2,969,10,979
1649,49,7,2,71,1,72
1650,49,8,2,45,5,50
1651,49,9,2,273,45,318
1652,49,10,2,782,18,800
1653,49,11,2,147,6,153
1654,49,12,2,49,13,62
1655,49,13,2,62,6,68
1656,49,14,2,298,12,310
1657,49,15,2,188,10,198
1658,49,16,2,26,9,35
1659,49,17,2,314,14,328
1660,49,18,2,189,14,203
1661,49,19,2,97,5,102
1662,49,20,2,133,8,141
1663,49,21,2,82,5,87
1664,49,22,2,400,0,400
1665,49,23,2,74,8,82
1666,49,24,2,112,2,114
1667,49,25,2,303,14,317
1668,49,26,2,144,2,146
1669,49,27,2,33,6,39
1670,49,28,2,156,10,166
1671,49,29,2,39,6,45
1672,49,30,2,270,15,285
1673,49,31,2,122,7,129
1674,49,32,2,33,1,34
1675,49,33,2,70,1,71
1676,49,34,2,290,15,305
1677,49,36,2,145,9,154
1678,49,40,2,0,1,1
1679,50,1,2,301,16,317
1680,50,2,2,217,12,229
1681,50,3,2,88,7,95
1682,50,4,2,172,11,183
1683,50,5,2,85,5,90
1684,50,6,2,149,16,165
1685,50,7,2,53,2,55
1686,50,8,2,52,4,56
1687,50,9,2,209,36,245
1688,50,10,2,439,10,449
1689,50,11,2,122,10,132
1690,50,12,2,64,12,76
1691,50,13,2,77,4,81
1692,50,14,2,191,6,197
1693,50,15,2,388,10,398
1694,50,16,2,52,0,52
1695,50,17,2,156,6,162
1696,50,18,2,111,12,123
1697,50,19,2,69,3,72
1698,50,20,2,69,5,74
1699,50,21,2,47,6,53
1700,50,22,2,104,2,106
1701,50,23,2,48,7,55
1702,50,24,2,109,4,113
1703,50,25,2,109,13,122
1704,50,26,2,20,0,20
1705,50,27,2,49,3,52
1706,50,28,2,106,5,111
1707,50,29,2,60,9,69
1708,50,30,2,184,22,206
1709,50,31,2,91,5,96
1710,50,32,2,66,2,68
1711,50,33,2,38,1,39
1712,50,34,2,116,2,118
1713,50,36,2,65,14,79
1714,50,38,2,1,0,1
1715,50,44,2,1,0,1
1716,50,49,2,1,0,1
1717,51,1,2,689,19,708
1718,51,2,2,156,9,165
1719,51,3,2,52,3,55
1720,51,4,2,247,10,257
1721,51,5,2,82,4,86
1722,51,6,2,189,20,209
1723,51,7,2,12,1,13
1724,51,8,2,59,2,61
1725,51,9,2,158,30,188
1726,51,10,2,233,15,248
1727,51,11,2,104,6,110
1728,51,12,2,22,4,26
1729,51,13,2,68,5,73
1730,51,14,2,117,1,118
1731,51,15,2,475,5,480
1732,51,16,2,13,5,18
1733,51,17,2,49,5,54
1734,51,18,2,117,10,127
1735,51,19,2,83,3,86
1736,51,20,2,109,13,122
1737,51,21,2,70,6,76
1738,51,22,2,39,4,43
1739,51,23,2,46,11,57
1740,51,24,2,96,7,103
1741,51,25,2,81,9,90
1742,51,26,2,13,1,14
1743,51,27,2,35,2,37
1744,51,28,2,89,4,93
1745,51,29,2,55,3,58
1746,51,30,2,93,15,108
1747,51,31,2,75,2,77
1748,51,32,2,17,2,19
1749,51,33,2,33,0,33
1750,51,34,2,74,3,77
1751,51,36,2,76,7,83
1752,51,39,2,1,0,1
1753,51,40,2,1,0,1
1754,51,45,2,0,1,1
1755,52,1,2,703,27,730
1756,52,2,2,176,10,186
1757,52,3,2,62,4,66
1758,52,4,2,102,8,110
1759,52,5,2,69,1,70
1760,52,6,2,103,17,120
1761,52,7,2,41,4,45
1762,52,8,2,29,2,31
1763,52,9,2,177,32,209
1764,52,10,2,412,15,427
1765,52,11,2,96,8,104
1766,52,12,2,31,7,38
1767,52,13,2,70,6,76
1768,52,14,2,230,4,234
1769,52,15,2,366,17,383
1770,52,16,2,45,5,50
1771,52,17,2,49,2,51
1772,52,18,2,91,10,101
1773,52,19,2,47,2,49
1774,52,20,2,57,12,69
1775,52,21,2,100,1,101
1776,52,22,2,17,2,19
1777,52,23,2,37,1,38
1778,52,24,2,117,5,122
1779,52,25,2,61,6,67
1780,52,26,2,17,2,19
1781,52,27,2,37,2,39
1782,52,28,2,74,2,76
1783,52,29,2,78,2,80
1784,52,30,2,103,14,117
1785,52,31,2,124,4,128
1786,52,32,2,31,0,31
1787,52,33,2,16,0,16
1788,52,34,2,469,7,476
1789,52,35,2,1,0,1
1790,52,36,2,102,11,113
1791,52,38,2,1,0,1
1792,52,39,2,2,0,2
1793,52,45,2,1,0,1
1794,53,1,2,553,26,579
1795,53,2,2,136,9,145
1796,53,3,2,65,4,69
1797,53,4,2,200,9,209
1798,53,5,2,75,8,83
1799,53,6,2,158,11,169
